account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,usage_count,usage_duration_secs,error_count,total_tickets,avg_satisfaction
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,S-81caea,2024-02-15,0,Basic,19,361,4332,False,True,True,False,monthly,True,67.0,23322.0,6.0,6.0,4.157304964539008
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,S-7d8dde,2024-11-29,0,Enterprise,35,6965,83580,False,False,False,False,monthly,True,43.0,14618.0,0.0,6.0,4.157304964539008
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,S-3d46f8,2023-12-10,0,Basic,23,437,5244,False,False,False,False,monthly,True,31.0,5423.0,2.0,6.0,4.157304964539008
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,S-9bf1a0,2024-03-06,0,Basic,41,779,9348,False,False,False,False,monthly,True,40.0,18843.0,5.0,6.0,4.157304964539008
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,S-8464b6,2024-07-24,2024-08-10 00:00:00,Pro,58,0,0,True,False,False,True,monthly,True,12.0,3378.0,0.0,6.0,4.157304964539008
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,S-697d16,2024-12-31,0,Enterprise,19,0,0,True,False,False,False,monthly,True,44.0,13980.0,0.0,6.0,4.157304964539008
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,S-c0d979,2024-09-19,0,Enterprise,19,0,0,True,False,False,False,annual,True,78.0,18847.0,9.0,6.0,4.157304964539008
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-d9ad28,2024-04-28,0,Pro,24,1176,14112,False,False,False,False,monthly,False,45.0,19294.0,1.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-9ed535,2024-10-04,0,Enterprise,24,4776,57312,False,False,False,False,annual,True,42.0,12658.0,5.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-1876fb,2024-10-12,0,Enterprise,59,11741,140892,False,False,False,False,monthly,False,48.0,16959.0,4.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-7f92bd,2024-06-04,2024-08-10 00:00:00,Basic,24,456,5472,False,False,True,True,monthly,True,38.0,12555.0,2.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-afa2a9,2024-07-26,0,Enterprise,24,4776,57312,False,False,False,False,annual,True,40.0,15078.0,1.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-21b68e,2024-04-25,0,Enterprise,25,0,0,True,False,False,False,monthly,True,87.0,25857.0,4.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-541d7a,2024-09-05,2024-10-11 00:00:00,Pro,24,0,0,True,False,False,True,annual,False,9.0,4590.0,0.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-7db513,2024-06-01,0,Enterprise,24,4776,57312,False,False,False,False,monthly,True,45.0,14281.0,0.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-f2e134,2024-08-09,2024-10-07 00:00:00,Basic,25,475,5700,False,False,False,True,monthly,True,60.0,6573.0,3.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-4260ed,2024-07-15,0,Basic,24,456,5472,False,False,False,False,annual,True,19.0,7986.0,0.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-1c7a41,2024-12-20,0,Basic,24,456,5472,False,False,False,False,monthly,True,30.0,11901.0,0.0,5.0,3.9962553191489363
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,S-00bb84,2024-07-07,0,Pro,24,1176,14112,False,False,False,False,annual,True,81.0,20319.0,5.0,5.0,3.9962553191489363
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,S-d322a2,2024-08-01,0,Basic,24,456,5472,False,False,False,False,monthly,True,66.0,22277.0,4.0,3.0,4.333333333333333
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,S-37b6b2,2024-05-10,0,Pro,24,1176,14112,False,False,False,False,annual,False,48.0,14723.0,0.0,3.0,4.333333333333333
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,S-911e27,2024-07-14,0,Basic,35,665,7980,False,False,False,False,monthly,False,48.0,19698.0,0.0,3.0,4.333333333333333
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,S-b4d224,2024-05-31,0,Basic,27,513,6156,False,False,True,False,annual,True,42.0,15120.0,0.0,3.0,4.333333333333333
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,S-f1826f,2024-03-30,0,Enterprise,24,4776,57312,False,False,False,False,monthly,True,64.0,13037.0,0.0,3.0,4.333333333333333
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,S-be601b,2024-07-07,0,Basic,86,1634,19608,False,False,False,False,monthly,True,34.0,17791.0,0.0,1.0,4.0
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,S-a1d3ad,2024-06-09,0,Basic,86,0,0,True,False,False,False,monthly,True,10.0,5950.0,0.0,1.0,4.0
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,S-55db9e,2024-08-19,0,Basic,86,1634,19608,False,False,False,False,annual,False,36.0,11408.0,5.0,1.0,4.0
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,S-a54fb2,2024-06-01,0,Basic,86,1634,19608,False,False,False,False,annual,False,38.0,10229.0,1.0,1.0,4.0
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,S-f74e00,2024-12-02,0,Pro,86,4214,50568,False,False,False,False,monthly,True,17.0,7239.0,0.0,1.0,4.0
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,S-f4b648,2024-11-27,2024-12-28 00:00:00,Enterprise,86,17114,205368,False,False,False,True,annual,True,31.0,11219.0,0.0,1.0,4.0
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,S-b8c3e6,2024-12-13,0,Enterprise,86,0,0,True,False,False,False,monthly,True,37.0,13610.0,4.0,1.0,4.0
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-75e469,2024-12-28,0,Pro,33,1617,19404,False,False,False,False,monthly,True,25.0,3947.0,1.0,5.0,4.2
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-b18ae9,2024-12-14,0,Pro,33,1617,19404,False,False,False,False,monthly,True,69.0,19733.0,0.0,5.0,4.2
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-4b5470,2024-11-17,0,Enterprise,33,6567,78804,False,False,False,False,monthly,True,40.0,11357.0,0.0,5.0,4.2
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-cd0f21,2024-12-08,0,Enterprise,49,9751,117012,False,True,True,False,annual,True,90.0,30603.0,6.0,5.0,4.2
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-a9b8a2,2024-11-25,0,Pro,33,1617,19404,False,False,False,False,annual,True,91.0,23985.0,1.0,5.0,4.2
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-4f3461,2024-12-18,0,Enterprise,33,0,0,True,False,False,False,monthly,True,19.0,7968.0,1.0,5.0,4.2
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-012ab9,2024-12-04,0,Basic,33,627,7524,False,False,False,False,monthly,True,64.0,16978.0,2.0,5.0,4.2
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,S-cc30c5,2024-11-17,0,Basic,33,627,7524,False,False,False,False,monthly,True,23.0,9231.0,0.0,5.0,4.2
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,S-a1d6ad,2024-09-01,0,Pro,27,1323,15876,False,False,False,False,monthly,True,53.0,16538.0,3.0,1.0,3.981276595744681
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,S-672f1b,2023-08-08,0,Pro,27,1323,15876,False,False,False,False,monthly,True,28.0,4635.0,0.0,1.0,3.981276595744681
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,S-9225ac,2024-09-28,0,Pro,31,0,0,True,False,False,False,annual,True,55.0,18647.0,0.0,1.0,3.981276595744681
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,S-779baa,2024-10-30,0,Basic,30,0,0,True,False,False,False,monthly,True,51.0,20087.0,4.0,1.0,3.981276595744681
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,S-3e5a20,2024-07-17,0,Basic,76,1444,17328,False,False,False,False,monthly,False,49.0,7612.0,6.0,1.0,3.981276595744681
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,S-802cc6,2023-11-15,0,Enterprise,34,6766,81192,False,False,False,False,annual,True,41.0,17582.0,2.0,1.0,3.981276595744681
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,S-909b7f,2024-08-16,0,Enterprise,27,5373,64476,False,False,False,False,monthly,True,23.0,5117.0,0.0,1.0,3.981276595744681
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-ed32c7,2023-10-24,0,Pro,30,1470,17640,False,False,False,False,annual,False,36.0,16800.0,0.0,5.0,3.7925106382978724
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-e6f639,2023-12-02,0,Pro,30,1470,17640,False,False,False,False,monthly,True,27.0,10235.0,0.0,5.0,3.7925106382978724
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-c2168a,2024-08-22,0,Basic,30,570,6840,False,False,False,False,monthly,True,54.0,14803.0,6.0,5.0,3.7925106382978724
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-969aac,2024-05-14,0,Enterprise,30,5970,71640,False,False,False,False,monthly,False,11.0,1573.0,0.0,5.0,3.7925106382978724
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-5eeb46,2024-06-05,0,Basic,30,570,6840,False,False,False,False,annual,True,77.0,23456.0,4.0,5.0,3.7925106382978724
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-3947da,2024-09-12,0,Enterprise,30,5970,71640,False,True,False,False,annual,True,59.0,22789.0,3.0,5.0,3.7925106382978724
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-6403db,2023-11-02,0,Basic,51,969,11628,False,False,False,False,monthly,True,8.0,768.0,0.0,5.0,3.7925106382978724
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,S-3bb28f,2024-01-20,0,Enterprise,30,5970,71640,False,True,False,False,monthly,True,40.0,17428.0,1.0,5.0,3.7925106382978724
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-49a9aa,2023-06-16,0,Basic,51,969,11628,False,False,False,False,annual,True,21.0,1995.0,2.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-d4cc9b,2023-10-03,0,Pro,54,2646,31752,False,False,False,False,annual,True,16.0,7274.0,0.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-5e558a,2023-10-07,0,Enterprise,47,9353,112236,False,False,False,False,annual,True,51.0,19687.0,0.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-bff3b5,2024-03-22,0,Pro,47,2303,27636,False,False,False,False,monthly,False,47.0,10689.0,0.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-3ff7bb,2024-08-15,0,Basic,47,0,0,True,True,False,False,monthly,True,43.0,17320.0,3.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-7ea264,2024-04-10,0,Enterprise,47,9353,112236,False,False,False,False,annual,True,7.0,2863.0,2.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-4a2fc6,2023-08-05,0,Basic,47,0,0,True,False,False,False,annual,True,65.0,21075.0,5.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-4a89a7,2023-04-19,0,Basic,47,893,10716,False,False,False,False,monthly,False,35.0,7056.0,1.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-1cefc9,2024-12-16,0,Pro,48,2352,28224,False,False,False,False,annual,True,51.0,16804.0,1.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-fa9b43,2023-02-05,0,Basic,47,0,0,True,False,False,False,annual,False,48.0,15221.0,1.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-2a73e2,2024-01-29,0,Basic,47,893,10716,False,False,False,False,annual,False,122.0,37399.0,3.0,3.0,4.333333333333333
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,S-4e563b,2024-04-26,0,Basic,103,1957,23484,False,False,False,False,annual,True,54.0,15800.0,5.0,3.0,4.333333333333333
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,S-94cfff,2024-04-16,2024-05-18 00:00:00,Pro,22,0,0,True,False,False,True,annual,True,53.0,18171.0,0.0,3.0,3.981276595744681
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,S-ea3d54,2024-05-30,0,Enterprise,1,199,2388,False,False,False,False,monthly,False,43.0,9216.0,2.0,3.0,3.981276595744681
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,S-0a765d,2024-07-03,0,Basic,4,76,912,False,False,False,False,monthly,True,9.0,5346.0,3.0,3.0,3.981276595744681
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,S-e48c4d,2024-03-09,0,Basic,7,133,1596,False,False,False,False,annual,True,29.0,5550.0,0.0,3.0,3.981276595744681
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,S-83ee75,2024-12-27,0,Pro,26,1274,15288,False,True,False,False,monthly,True,11.0,3380.0,0.0,3.0,3.981276595744681
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,S-dab0d8,2024-05-16,0,Basic,6,114,1368,False,False,False,False,annual,True,26.0,12608.0,0.0,3.0,3.981276595744681
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-c9f8c1,2024-07-23,0,Enterprise,5,995,11940,False,False,True,False,monthly,True,28.0,6860.0,1.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-c5723e,2024-06-27,0,Basic,11,209,2508,False,False,False,False,annual,True,43.0,17583.0,1.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-4f2ca8,2024-09-24,0,Enterprise,64,12736,152832,False,False,False,False,annual,True,82.0,14687.0,2.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-246f9c,2024-10-27,0,Pro,6,294,3528,False,False,True,False,monthly,True,41.0,11991.0,2.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-88bc66,2024-05-24,0,Pro,43,2107,25284,False,False,False,False,monthly,False,22.0,1892.0,0.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-4bfab2,2024-12-07,0,Basic,2,38,456,False,False,False,False,monthly,True,60.0,22165.0,0.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-7134c2,2024-09-02,0,Pro,29,1421,17052,False,False,False,False,annual,False,68.0,26439.0,6.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-1577c3,2024-11-29,0,Basic,3,0,0,True,False,False,False,monthly,True,0.0,0.0,0.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-778c7e,2024-12-19,0,Enterprise,2,398,4776,False,True,False,False,annual,False,55.0,19442.0,6.0,2.0,4.0
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,S-1f2b1a,2024-06-22,0,Pro,6,294,3528,False,False,False,False,monthly,True,111.0,31767.0,4.0,2.0,4.0
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-cff5a2,2024-01-10,0,Enterprise,27,5373,64476,False,False,False,False,monthly,True,0.0,0.0,0.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-fa5301,2024-03-14,0,Pro,55,0,0,True,False,False,False,monthly,False,40.0,12770.0,1.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-e73303,2024-06-28,0,Enterprise,38,7562,90744,False,False,False,False,monthly,True,46.0,13665.0,3.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-df91b0,2024-10-04,0,Basic,27,513,6156,False,False,True,False,monthly,False,57.0,25083.0,1.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-8c8905,2024-05-18,0,Enterprise,27,5373,64476,False,False,False,False,annual,True,44.0,16228.0,6.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-2f0291,2024-11-24,0,Enterprise,27,5373,64476,False,False,False,False,annual,True,67.0,19835.0,0.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-bc2633,2024-11-03,0,Pro,27,1323,15876,False,False,False,False,monthly,True,96.0,34225.0,1.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-393c51,2024-04-02,0,Basic,27,513,6156,False,False,True,False,annual,True,73.0,24375.0,2.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-fc01ba,2024-09-14,0,Pro,35,0,0,True,False,True,False,monthly,True,59.0,17824.0,1.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-5e6790,2024-03-17,0,Pro,27,1323,15876,False,False,False,False,monthly,False,39.0,10251.0,7.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-303f63,2024-04-03,0,Basic,27,513,6156,False,False,False,False,monthly,True,59.0,16082.0,6.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-ff93b5,2024-05-10,0,Basic,27,0,0,True,False,False,False,annual,True,45.0,17500.0,2.0,6.0,3.993758865248227
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,S-c14073,2024-01-30,0,Basic,27,513,6156,False,True,False,False,annual,True,17.0,5716.0,2.0,6.0,3.993758865248227
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-038c7d,2024-11-10,0,Basic,9,0,0,True,False,False,False,monthly,True,34.0,13047.0,0.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-9b623b,2024-12-08,0,Enterprise,13,2587,31044,False,False,False,False,annual,True,89.0,40661.0,3.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-0c42bc,2024-12-16,0,Pro,9,441,5292,False,False,False,False,annual,True,67.0,13870.0,4.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-af8f54,2024-11-28,2024-12-26 00:00:00,Enterprise,9,1791,21492,False,False,False,True,monthly,True,87.0,19158.0,4.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-ce0d60,2024-11-17,0,Pro,14,686,8232,False,False,False,False,annual,True,66.0,18961.0,0.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-da78bb,2024-11-17,0,Basic,9,171,2052,False,False,False,False,monthly,True,17.0,6928.0,3.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-fcd231,2024-12-31,0,Enterprise,63,0,0,True,False,False,False,annual,True,22.0,6145.0,0.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-82a67a,2024-12-11,2024-12-13 00:00:00,Pro,15,735,8820,False,False,False,True,annual,True,49.0,13096.0,5.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-1dfdd0,2024-12-30,0,Basic,13,247,2964,False,False,False,False,monthly,True,50.0,7813.0,0.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-896e2f,2024-11-28,0,Pro,18,882,10584,False,True,False,False,annual,True,42.0,18006.0,0.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-6ea0ad,2024-12-15,0,Pro,13,637,7644,False,True,False,False,monthly,True,35.0,11980.0,2.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-c53808,2024-12-08,0,Pro,12,588,7056,False,False,False,False,monthly,True,42.0,15362.0,1.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-a3129d,2024-12-07,0,Enterprise,18,0,0,True,False,False,False,annual,True,11.0,4950.0,0.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-9fa60e,2024-12-15,0,Basic,9,171,2052,False,False,False,False,annual,True,0.0,0.0,0.0,6.0,4.330212765957447
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,S-a0e1dc,2024-12-19,0,Basic,119,2261,27132,False,False,False,False,monthly,True,85.0,24704.0,9.0,6.0,4.330212765957447
A-038089,Company_156,DevTools,FR,2023-12-19,other,Pro,5,False,True,S-fc86d6,2024-06-27,0,Pro,5,245,2940,False,False,False,False,annual,True,90.0,24292.0,8.0,6.0,3.823971631205674
A-038089,Company_156,DevTools,FR,2023-12-19,other,Pro,5,False,True,S-c3472f,2024-07-23,0,Pro,36,1764,21168,False,False,False,False,monthly,True,81.0,27804.0,3.0,6.0,3.823971631205674
A-038089,Company_156,DevTools,FR,2023-12-19,other,Pro,5,False,True,S-7003c5,2024-12-30,0,Basic,5,95,1140,False,False,False,False,annual,True,39.0,11577.0,4.0,6.0,3.823971631205674
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-a04ba5,2024-06-02,0,Enterprise,70,13930,167160,False,False,False,False,annual,True,82.0,22866.0,2.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-4305f1,2024-01-08,0,Pro,70,3430,41160,False,False,False,False,monthly,True,43.0,16335.0,4.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-4291f7,2024-11-19,0,Enterprise,70,13930,167160,False,True,False,False,monthly,False,55.0,15422.0,4.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-db0f41,2024-07-26,0,Enterprise,70,13930,167160,False,False,False,False,monthly,False,44.0,16244.0,3.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-5d5250,2024-08-12,0,Pro,70,3430,41160,False,False,True,False,monthly,True,37.0,13892.0,7.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-a84e2b,2024-08-14,0,Pro,70,0,0,True,True,False,False,monthly,False,57.0,22891.0,3.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-29c16b,2024-07-24,2024-10-06 00:00:00,Pro,70,3430,41160,False,False,False,True,monthly,True,19.0,3353.0,1.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-3df6ee,2024-05-10,0,Enterprise,70,13930,167160,False,False,False,False,monthly,True,108.0,27898.0,3.0,4.0,3.4906382978723407
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,S-0359cf,2024-02-10,0,Pro,70,0,0,True,False,False,False,annual,False,62.0,23772.0,1.0,4.0,3.4906382978723407
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,S-13a948,2024-07-24,0,Enterprise,15,2985,35820,False,True,False,False,monthly,False,34.0,14123.0,2.0,1.0,4.0
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,S-3f82bc,2023-10-30,0,Basic,15,0,0,True,False,True,False,monthly,True,45.0,8390.0,5.0,1.0,4.0
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,S-f0fe0a,2024-08-22,0,Pro,24,1176,14112,False,False,False,False,monthly,True,71.0,30680.0,4.0,1.0,4.0
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,S-477317,2024-01-01,0,Enterprise,70,13930,167160,False,True,False,False,annual,True,43.0,12970.0,3.0,1.0,4.0
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,S-46b63b,2024-09-29,0,Enterprise,31,6169,74028,False,False,True,False,monthly,True,24.0,8774.0,1.0,1.0,4.0
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,S-7052a5,2023-11-15,0,Basic,16,304,3648,False,False,False,False,annual,True,102.0,38866.0,3.0,1.0,4.0
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,S-4d260c,2023-06-27,0,Pro,15,0,0,True,False,False,False,annual,True,54.0,18924.0,12.0,1.0,4.0
